time,rx,ry,rz,vx,vy,vz,ux,uy,uz,thrust,mass_prop,time_dt,rx_dt,ry_dt,rz_dt,vx_dt,vy_dt,vz_dt,mass_prop_dt,tf,noncollocation_error,nfe,ncp
0.0,10000.0,2500.0,-1300.0,-15.0,85.0,-60.0,0.577350269189626,0.577350269189626,0.577350269189626,15000.0,694.0,182.14137853990675,-3016.260249007884,14840.217092820392,-10499.92180408422,-248.59820520158777,-568.3773575358509,379.5696364974697,-928.6610147585798,0.0,0.0,25,3
1.1296483027589497,9982.17071182734,2594.030672884489,-1366.4505003663855,-16.559994621689043,81.47636309653238,-57.647097481387036,0.06783625409736366,-0.8296945090274576,0.55408055760848,15000.0,688.240413225823,182.14137853990675,-3016.260249007884,14840.217092820392,-10499.92180408422,-248.59820520158777,-568.3773575358509,379.5696364974697,-928.6610147585798,182.14137853990675,0.001741714315640639,25,3
4.698875810518068,9914.586444472901,2864.944841648614,-1558.9182714767614,-21.25008725560802,70.32552392997296,-50.198157560415275,0.0944288322361729,-0.827738830944922,0.5531108599444118,15000.0,670.0424481844123,182.14137853990675,-3870.5201868297486,12809.187875146476,-9143.16161821748,-230.08459765021072,-569.6368308965814,380.64218520899925,-928.661014760272,182.14137853990675,0.001741714315640639,25,3
7.28565514159627,9855.47288754179,3036.3938719538573,-1681.7741644337298,-24.42253021559177,62.23049214632148,-44.787713332640614,0.11353542416482586,-0.8259657362403051,0.5521687332842414,15000.0,656.8535663508756,182.14137853990675,-4448.353320900411,11334.747626747836,-8157.695848057324,-216.67531005071461,-570.3112465782923,381.2604140630762,-928.6610147601973,182.14137853990675,0.001741714315640639,25,3
8.34195776436179,9829.018510635806,3100.38171210886,-1727.9159709648313,-25.65989800154099,58.92275606511269,-42.57620813204098,0.12273504753090467,-0.8250016340146852,0.5516415611433624,15000.0,651.4679308988378,170.31532327002972,-4370.273823208437,10035.44824719079,-7251.3806516206405,-196.55932747613363,-533.3856576509709,356.65104740001414,-868.3650151589583,170.31532327002972,0.0017698373034406272,25,3
11.679442863471698,9737.154543551424,3279.590396114482,-1858.3461030519047,-29.32916534545595,48.46891679725183,-35.583903774214015,0.15088021206694158,-0.8216036036563509,0.5497296427022401,15000.0,634.4515213177843,170.31532327002972,-4995.206277051441,8254.999232872247,-6060.484074514977,-177.94083139568983,-533.4861187071924,356.9521021066213,-868.3650151637003,170.31532327002972,0.0017698373034406272,25,3
14.098268072397445,9663.233179736106,3387.6661455558624,-1938.2860810178956,-31.760632821940877,40.89338179330022,-30.513957668035484,0.17108221800345047,-0.8187443960657014,0.5480770827119392,15000.0,622.1189657444121,170.31532327002972,-5409.322446329514,6964.769539730881,-5196.9945644796035,-164.4739047350414,-533.3012044154113,356.99806890563065,-868.3650151604362,170.31532327002972,0.0017698373034406272,25,3
15.090383110234352,9631.254142258718,3426.696890144764,-1967.5283301005175,-32.699444259526224,37.78769445301051,-28.434729513648893,0.1807678417198128,-0.8172478543856705,0.5472009977165418,15000.0,617.0605953445586,159.96589400475156,-5230.795834433688,6044.742325554106,-4548.586927434065,-148.41111655034618,-500.624569529081,335.20095826210667,-815.5977002263868,159.96589400475156,0.0017973080696269401,25,3
18.225061642712586,9524.385068802965,3529.78221537788,-2046.370455288527,-35.424751360239924,27.987315472270307,-21.870406158748562,0.21036532749748066,-0.8121642771876771,0.5441834395193367,15000.0,601.0782097370211,159.96589400475156,-5666.752021236838,4477.015940314663,-3498.51907343119,-129.7525282089441,-499.5487618805787,334.7181981324457,-815.597700226389,159.96589400475156,0.0017973080696269401,25,3
20.496903832587478,9441.884843259266,3585.311817144212,-2090.659687822,-37.17177820702702,20.899926760884803,-17.12033776889653,0.23158064779013648,-0.8080411870743605,0.5417008801548686,15000.0,589.4950577353561,159.96589400475156,-5946.216732633428,3343.2754689387257,-2738.6701368648182,-116.27913779650355,-498.4928516048655,334.1834807244992,-815.5977002262251,159.96589400475156,0.0017973080696269401,25,3
