time,rx,ry,rz,vx,vy,vz,ux,uy,uz,thrust,mass_prop,time_dt,rx_dt,ry_dt,rz_dt,vx_dt,vy_dt,vz_dt,mass_prop_dt,tf,noncollocation_error,nfe,ncp
0.0,10000.0,2500.0,-1300.0,-15.0,85.0,-60.0,0.577350269189626,0.577350269189626,0.577350269189626,15000.0,694.0,154.5416666232561,-2656.6274865989794,12365.922490978319,-8758.223869498008,-208.60023728011802,-482.3926697877655,322.1770934169998,-787.9418839341499,0.0,0.0,15,3
1.5974562617782748,9974.287139005777,2631.8073903194995,-1393.1920051223412,-17.190363897623442,80.01675380610551,-56.67224937368465,0.07179871809151775,-0.829440751377268,0.5539611755665986,15000.0,685.8552604524584,154.5416666232561,-2656.6274865989794,12365.922490978319,-8758.223869498008,-208.60023728011802,-482.3926697877655,322.1770934169998,-787.9418839341499,154.5416666232561,0.023137951664585224,15,3
6.644765958128719,9870.911471950218,2995.8683436053248,-1652.6401768967105,-23.645949777167328,64.23742042359012,-46.12919220667897,0.10937238637953622,-0.8263783797603903,0.5523915772006645,15000.0,660.1211862844061,154.5416666232561,-3654.2844874532498,9927.358011840408,-7128.882243604686,-186.33449312919058,-483.7347924692599,323.3519069514002,-787.9418839327182,154.5416666232561,0.023137951664585224,15,3
10.302777774883738,9776.602345601417,3209.9022249975224,-1807.375873338154,-27.850727211885662,52.78180448880132,-38.46912278202778,0.13876581026311738,-0.8231493531407131,0.5506080205791105,15000.0,641.470548011115,154.5416666232561,-4304.097799994481,8156.988033082216,-5945.082348269244,-168.7441799456175,-484.1246660482237,323.83299952708325,-787.9418839326659,154.5416666232561,0.023137951664585224,15,3
11.900234036662013,9730.749830037978,3290.227021578355,-1866.158063695774,-29.553295771265088,47.77772222420766,-35.12134682169258,0.15220263651780264,-0.8214272336980057,0.5496286538893979,15000.0,633.3258015235925,154.5416666232561,-4567.215582701333,7383.648819992034,-5427.71147187777,-160.65612302611584,-484.1122044569462,323.92636663532403,-787.9418839327095,154.5416666232561,0.02954336767021479,15,3
16.94754373301245,9569.05875391398,3491.4798762871965,-2016.7223220688575,-34.36244984874989,31.97724367533842,-24.543492808568615,0.1971681061992955,-0.8145265062830916,0.5455926213394421,15000.0,607.5917273555592,154.5416666232561,-5310.430268883863,4941.816531604775,-3792.992283392095,-133.39023402373576,-483.2066417047647,323.6653150790212,-787.9418839327097,154.5416666232561,0.02954336767021479,15,3
20.605555549767455,9437.896667491588,3587.557921159574,-2092.502610055447,-37.268647845642825,20.557357966352225,-16.890923101346164,0.23222799633171956,-0.807908997207276,0.541620909817271,15000.0,588.9410890822669,154.5416666232561,-5759.558950860866,3176.9683614909436,-2610.351406887294,-111.93073621761752,-481.5794375519974,322.85009081200195,-787.9418839326079,154.5416666232561,0.02954336767021479,15,3
22.203011811545732,9377.473760117224,3616.432284731876,-2116.8264178092622,-38.375044696766494,15.584766374304854,-13.556650072722515,0.24820759193966033,-0.8045257307498279,0.5395658809311153,15000.0,580.7963425947454,154.5416666232561,-5930.543364180239,2408.4957694191526,-2095.0672960668235,-102.09508704754687,-480.5692087602386,322.300131074015,-787.9418839326884,154.5416666232561,0.037017223181750436,15,3
27.250321507896164,9176.237880630859,3655.5792799890733,-2158.7390368297615,-41.17889233593142,-0.04232560306281075,-3.0691985692450574,0.30139629852856054,-0.7915626136461685,0.531590914059796,15000.0,555.0622684267111,154.5416666232561,-6363.8546512944695,-6.541069238161167,-474.31906208884425,-69.12195750039768,-475.9822212524797,319.6561076909604,-787.9418839326726,154.5416666232561,0.037017223181750436,15,3
30.908333324651146,9022.984907001472,3634.8891618225935,-2156.170262649678,-42.51376253095672,-11.253918493525347,4.46423805168309,0.3424836474230801,-0.7796954474977358,0.5241945825731976,15000.0,536.411630153425,154.5416666232561,-6570.14771595939,-1739.1993200316906,689.9107887100624,-43.414139978908935,-471.12554674522505,316.7409276381595,-787.9418839320647,154.5416666232561,0.037017223181750436,15,3
32.50578958642942,8953.935421971662,3614.8410921821496,-2147.6465992550093,-44.077837229515595,-13.492370211450845,5.9696743089719115,0.3610752339478188,-0.7737735871830381,0.5204796933670142,6284.471918768876,532.6519878984411,154.5416666232561,-6811.862426597945,-2085.1333791755883,922.5634169065539,-158.85926916299962,-196.07801251598264,131.89210063613984,-330.1199062452734,154.5416666232561,0.7951852540148416,15,3
37.55309928277985,8717.175766391838,3533.845636445051,-2108.8375977134933,-49.84052498254662,-18.281105638251965,9.19307707627444,0.4222339593361893,-0.7517425686824581,0.5065585790547673,3579.944089412974,524.5059728318327,154.5416666232561,-7702.437796180787,-2825.192533051263,1420.7134527635023,-189.27741226461805,-108.74658700798653,73.27843185516112,-188.0525241318681,154.5416666232561,0.7951852540148416,15,3
41.21111109953482,8526.617050320458,3462.518828011708,-2072.2064983767873,-54.40018951699411,-20.547853911040427,10.72168680178089,0.46859040117537026,-0.7322757581064736,0.4941611579392849,3000.0,520.5354824028632,154.5416666232561,-8407.095952577256,-3175.4995889433785,1656.9473473597873,-193.49368502410704,-88.86224101977946,59.96684641447484,-157.58837363485634,154.5416666232561,0.7951852540148416,15,3
42.8085673613131,8438.124862986944,3428.9666958810967,-2054.58777049201,-56.387316909463735,-21.460652779806182,11.337879469268113,0.4892759651249603,-0.7227641025191214,0.48807897113148363,3000.0,518.9065331379368,154.5416666232561,-8714.189931602235,-3316.5650474142617,1752.1747891542925,-190.95814961024465,-87.74540583222235,59.254032195065385,-157.58837363483855,154.5416666232561,0.009321809380360927,15,3
47.85587705766352,8138.004410934612,3313.5169034841324,-1992.5426343429992,-62.49081204577027,-24.26239114166856,13.232098218729167,0.5558837356847277,-0.6883700042926703,0.46598284259326633,3000.0,513.7597184072652,154.5416666232561,-9657.434242193985,-3749.5503632987848,2044.910511645024,-182.7807218061427,-83.6826553122315,56.647851235491935,-157.5883736348091,154.5416666232561,0.009321809380360927,15,3
51.513888874418484,7901.586011082728,3221.1925651087695,-1941.7196879042456,-66.74625045373298,-26.20287243573361,14.546982521412886,0.604732568619957,-0.6591026462297885,0.44708189650577357,3000.0,510.02959082720673,154.5416666232561,-10315.07678597316,-4049.43557653485,2248.1149231985237,-176.77037217633884,-80.2031726873205,54.40334181017087,-157.5883736348974,154.5416666232561,0.009321809380360927,15,3
53.11134513619677,7793.50830632263,3178.679710554395,-1918.0371215076673,-68.5600718345197,-27.023409298999223,15.103834934000554,0.6260292511050966,-0.6451416643137637,0.4380406484873966,3000.0,508.4006415622794,154.5416666232561,-10595.387765116833,-4176.242710909736,2334.171823103003,-174.14629321150744,-78.53790322852622,53.325952986865666,-157.58837363481157,154.5416666232561,0.00976150018811434,15,3
