ipopt_zL_out
Variable noncollocation_error
0.0 -5.405405346968875e-13
0.010337 -5.470171104659663e-13
0.042997 -5.670411240342521e-13
0.06666666666666667 -5.808912069118635e-13
0.077003 -5.866936487853457e-13
0.109663 -6.037278304490847e-13
0.13333333333333333 -6.145097269122108e-13
0.14367 -6.18716327416365e-13
0.17633 -6.296392224746816e-13
0.2 -6.349761118084772e-13
0.210337 -6.413456364516235e-13
0.242997 -6.659586327040617e-13
0.26666666666666666 -6.868140713705765e-13
0.277003 -6.963173200142495e-13
0.309663 -7.272241225168754e-13
0.3333333333333333 -7.504479149156927e-13
0.34367 -7.608038126370177e-13
0.37633 -7.943639278097937e-13
0.4 -8.194933732776307e-13
0.410337 -8.306844786979073e-13
0.442997 -8.669436944813784e-13
0.4666666666666667 -8.941453379413004e-13
0.477003 -9.062898341051604e-13
0.509663 -9.458462518434963e-13
0.5333333333333333 -9.75792359551376e-13
0.54367 -9.892531992350892e-13
0.57633 -1.033547436682248e-12
0.6 -1.0675686299516076e-12
0.610337 -1.0830045250065128e-12
0.642997 -1.1344318219946455e-12
0.6666666666666666 -1.1745763501649017e-12
0.677003 -1.1667599088714496e-12
0.709663 -1.0728788238939455e-12
0.7333333333333333 -9.841624891363437e-13
0.74367 -9.483545214694618e-13
0.77633 -8.50538939307538e-13
0.8 -7.914520619963827e-13
0.810337 -7.681882410751842e-13
0.842997 -7.031019978558645e-13
0.8666666666666667 -6.626195815781689e-13
0.877003 -6.464228018049874e-13
0.909663 -6.002852896148584e-13
0.9333333333333333 -5.709447890865247e-13
0.94367 -5.590601783618679e-13
0.97633 -5.247281435819107e-13
1.0 -5.025125577636929e-13
Variable vy
0.0 -3.508771905201609e-13
0.010337 -3.571214862200665e-13
0.042997 -3.784475305685177e-13
0.06666666666666667 -3.9559809065780213e-13
0.077003 -4.035875311757673e-13
0.109663 -4.3107676233025997e-13
0.13333333333333333 -4.533967944451892e-13
0.14367 -4.638546626196185e-13
0.17633 -5.001058314053189e-13
0.2 -5.298123179161134e-13
0.210337 -5.361710887691982e-13
0.242997 -5.503005025977031e-13
0.26666666666666666 -5.572516186865117e-13
0.277003 -5.601006189174261e-13
0.309663 -5.690301553033813e-13
0.3333333333333333 -5.753834959765053e-13
0.34367 -5.781129020862811e-13
0.37633 -5.864942052093288e-13
0.4 -5.922780730417908e-13
0.410337 -5.947113312671096e-13
0.442997 -6.019626314345006e-13
0.4666666666666667 -6.067496184299421e-13
0.477003 -6.087032767293163e-13
0.509663 -6.142803255834028e-13
0.5333333333333333 -6.177276279979066e-13
0.54367 -6.19069977192911e-13
0.57633 -6.226439055673124e-13
0.6 -6.246013931596285e-13
0.610337 -6.252908808155519e-13
0.642997 -6.268235293606976e-13
0.6666666666666666 -6.273437162057966e-13
0.677003 -6.276064364606301e-13
0.709663 -6.261283112329243e-13
0.7333333333333333 -6.226005408866941e-13
0.74367 -6.203951291938877e-13
0.77633 -6.112492546388288e-13
0.8 -6.028001755628419e-13
0.810337 -5.986971618858738e-13
0.842997 -5.84347896006694e-13
0.8666666666666667 -5.728672363256142e-13
0.877003 -5.67627525447469e-13
0.909663 -5.503849467967843e-13
0.9333333333333333 -5.37414915906258e-13
0.94367 -5.316690591503869e-13
0.97633 -5.13336839360006e-13
1.0 -4.999999949999999e-13
Variable vz
0.0 -7.142857040816346e-13
0.010337 -6.977015837309656e-13
0.042997 -6.498958453148928e-13
0.06666666666666667 -6.190766773759319e-13
0.077003 -6.065066450943261e-13
0.109663 -5.69941807577464e-13
0.13333333333333333 -5.461225658564859e-13
0.14367 -5.363559438613031e-13
0.17633 -5.077925761607656e-13
0.2 -4.890830786560298e-13
0.210337 -4.855083611906505e-13
0.242997 -4.780272867609342e-13
0.26666666666666666 -4.745595983433312e-13
0.277003 -4.731759365844628e-13
0.309663 -4.689725416454578e-13
0.3333333333333333 -4.660983710539358e-13
0.34367 -4.648917537935061e-13
0.37633 -4.612863995845415e-13
0.4 -4.588813338999385e-13
0.410337 -4.578885639992058e-13
0.442997 -4.549925024516651e-13
0.4666666666666667 -4.531281132503534e-13
0.477003 -4.523770411509488e-13
0.509663 -4.5026009866847337e-13
0.5333333333333333 -4.489673981437431e-13
0.54367 -4.484659328418112e-13
0.57633 -4.4712932772268094e-13
0.6 -4.463881369052764e-13
0.610337 -4.4612235378821555e-13
0.642997 -4.455044322610929e-13
0.6666666666666666 -4.452568193944721e-13
0.677003 -4.4508996197971577e-13
0.709663 -4.4519645006155057e-13
0.7333333333333333 -4.460369958538948e-13
0.74367 -4.4663454316832364e-13
0.77633 -4.4934975699772423e-13
0.8 -4.5208028324011536e-13
0.810337 -4.534690512266801e-13
0.842997 -4.586280289126162e-13
0.8666666666666667 -4.630946880200172e-13
0.877003 -4.652370141837442e-13
0.909663 -4.727766262066344e-13
0.9333333333333333 -4.789852966938522e-13
0.94367 -4.818972027276647e-13
0.97633 -4.919219090867169e-13
1.0 -4.999999950000001e-13
Variable mass_prop
0.0 -1.440922175771745e-13
0.010337 -1.4580335788716117e-13
0.042997 -1.5148733607741103e-13
0.06666666666666667 -1.5589180252856778e-13
0.077003 -1.5789661459844317e-13
0.109663 -1.6458420267436337e-13
0.13333333333333333 -1.6979626969843306e-13
0.14367 -1.7217739276993538e-13
0.17633 -1.8015996706395024e-13
0.2 -1.8642399675326133e-13
0.210337 -1.8773984190403486e-13
0.242997 -1.906555981768997e-13
0.26666666666666666 -1.921098625898769e-13
0.277003 -1.9271293308419316e-13
0.309663 -1.946435199465485e-13
0.3333333333333333 -1.9606705531601005e-13
0.34367 -1.9669526712283267e-13
0.37633 -1.9870688441072895e-13
0.4 -2.0019070195728187e-13
0.410337 -2.0084566065447414e-13
0.442997 -2.0294351907428542e-13
0.4666666666666667 -2.0449153063090213e-13
0.477003 -2.0517498147871642e-13
0.509663 -2.0736474827912473e-13
0.5333333333333333 -2.0898121161189052e-13
0.54367 -2.09695055080213e-13
0.57633 -2.1198290517097183e-13
0.6 -2.1367246308181596e-13
0.610337 -2.1441877249565098e-13
0.642997 -2.1681144659191828e-13
0.6666666666666666 -2.1857917144780538e-13
0.677003 -2.2052456457839596e-13
0.709663 -2.3067315646773376e-13
0.7333333333333333 -2.4077431506277483e-13
0.74367 -2.455904562850838e-13
0.77633 -2.621590190628243e-13
0.8 -2.756360596170865e-13
0.810337 -2.819661599488184e-13
0.842997 -3.0402676154545055e-13
0.8666666666666667 -3.223022436028451e-13
0.877003 -3.309909889773172e-13
0.909663 -3.618089595417026e-13
0.9333333333333333 -3.87990429690669e-13
0.94367 -4.006513475768727e-13
0.97633 -4.4670877067141154e-13
1.0 -4.873084007816731e-13
Variable ux
Variable uy
Variable uz
Variable thrust
Variable rx_dt
Variable ry_dt
Variable rz_dt
Variable vx_dt
Variable vy_dt
Variable vz_dt
Variable mass_prop_dt
Variable time_dt
